fecha_registro_utc,id_replica,corrida,variante,es_prueba,segmento,fecha_inicio,fecha_fin,n_periodos,periodos_por_anio,moneda,rendimiento_total,cagr,vol_anual,sharpe,sortino,mdd,calmar,sharpe_periodo,asimetria,curtosis,psr,exposicion_media,tiempo_invertido,rotacion_anual,costo_anual,n_cambios_senal,cagr_activo_sin_costos,cagr_efectivo,comision_por_lado,spread_por_lado,cortes,huella_datos,fuente_datos,parametros_json,nota
2026-09-25T05:56:44.753527Z,R03,d9406cffc7,F_HML,1,validacion,1990-12-31,1992-06-30,18,12,USD,0.20799862702950356,0.13448426833011728,0.09471716410699059,0.849110797219753,1.8437659058155442,-0.06986455387664836,1.9249284632599295,0.2451171736733211,0.4945495752716725,2.4811332230028382,0.8564955566595717,1.0,1.0,0.0,0.0,0,0.13448426833011728,0.05012410939334888,0.0,0.0,1990-12-31|1992-06-30,871711900fb3f8df,"French CRSP 202607 (3F sha b840dba55d31, Mom sha 7ee14e892b0f, 5F sha b8653b411cc5)","{""comision_por_lado"": 0.0, ""cortes"": [""1990-12-31"", ""1992-06-30""], ""efectivo_en_mxn"": false, ""exposicion_inicial"": 0.0, ""exposicion_max"": 1.0, ""exposicion_min"": 0.0, ""extras"": [], ""fx"": false, ""max_dias_fx"": 10, ""min_historia"": 1, ""periodos_por_anio"": 12, ""permitir_capturas"": false, ""rebalanceo_con_deriva"": true, ""segmentos"": [""desarrollo"", ""validacion"", ""prueba""], ""senal"": ""senal_comprar_y_mantener"", ""spread_por_lado"": 0.0, ""usuario"": {""ancla"": ""periodo 0.0 en el fin del mes previo"", ""cortes"": [""1990-12-31"", ""1992-06-30""], ""factor"": ""HML"", ""inicio"": ""1963-07-31""}, ""variante"": ""F_HML""}",principal bruta (como el articulo)
2026-09-25T05:56:44.753527Z,R03,d9406cffc7,F_HML,1,prueba,1992-06-30,2026-07-31,409,12,USD,2.875113745941851,0.04054314614096821,0.11370257396909222,0.1912745244893277,0.29244174405224815,-0.5247302663601934,0.0772647372186036,0.055216199101515505,0.1720291921436883,5.165179824593542,0.8683992166114234,1.0,1.0,0.0,0.0,0,0.04054314614096821,0.024811233835770663,0.0,0.0,1990-12-31|1992-06-30,871711900fb3f8df,"French CRSP 202607 (3F sha b840dba55d31, Mom sha 7ee14e892b0f, 5F sha b8653b411cc5)","{""comision_por_lado"": 0.0, ""cortes"": [""1990-12-31"", ""1992-06-30""], ""efectivo_en_mxn"": false, ""exposicion_inicial"": 0.0, ""exposicion_max"": 1.0, ""exposicion_min"": 0.0, ""extras"": [], ""fx"": false, ""max_dias_fx"": 10, ""min_historia"": 1, ""periodos_por_anio"": 12, ""permitir_capturas"": false, ""rebalanceo_con_deriva"": true, ""segmentos"": [""desarrollo"", ""validacion"", ""prueba""], ""senal"": ""senal_comprar_y_mantener"", ""spread_por_lado"": 0.0, ""usuario"": {""ancla"": ""periodo 0.0 en el fin del mes previo"", ""cortes"": [""1990-12-31"", ""1992-06-30""], ""factor"": ""HML"", ""inicio"": ""1963-07-31""}, ""variante"": ""F_HML""}",principal bruta (como el articulo)
2026-09-25T05:56:44.769375Z,R03,c6d63d2571,REF_MKT_HML,0,completo,1963-06-30,2026-07-31,757,12,USD,664.7008396416037,0.10854461470562282,0.15406043496826896,0.46530127586017794,0.6835227962375716,-0.5031170717166413,0.21574424881920093,0.13432090843607503,-0.489299159324171,4.7114350656050386,0.9998072019822474,1.0,1.0,0.01585148858606024,0.0,1,0.10854461470562282,0.04438160940497915,0.0,0.0,1990-12-31|1992-06-30,fd0810038f894f82,"French CRSP 202607 (3F sha b840dba55d31, Mom sha 7ee14e892b0f, 5F sha b8653b411cc5)","{""comision_por_lado"": 0.0, ""cortes"": [""1990-12-31"", ""1992-06-30""], ""efectivo_en_mxn"": false, ""exposicion_inicial"": 0.0, ""exposicion_max"": 1.0, ""exposicion_min"": 0.0, ""extras"": [], ""fx"": false, ""max_dias_fx"": 10, ""min_historia"": 1, ""periodos_por_anio"": 12, ""permitir_capturas"": false, ""rebalanceo_con_deriva"": true, ""segmentos"": [""desarrollo"", ""validacion"", ""prueba""], ""senal"": ""senal_comprar_y_mantener"", ""spread_por_lado"": 0.0, ""usuario"": {""inicio"": ""1963-07-31"", ""serie"": ""Mkt-RF+RF""}, ""variante"": ""REF_MKT_HML""}","referencia: mercado comprar y mantener, mismo periodo y cortes"
2026-09-25T05:56:44.769375Z,R03,c6d63d2571,REF_MKT_HML,0,desarrollo,1963-06-30,1990-12-31,330,12,USD,12.819686222651095,0.10018559095870105,0.15822364820949408,0.2620746695869178,0.37813223935159307,-0.46507549984195595,0.21541790739943636,0.0756544405168946,-0.39687192802545734,5.330018185991119,0.911178944027511,1.0,1.0,0.03635775433008163,0.0,1,0.10018559095870105,0.06883334280542375,0.0,0.0,1990-12-31|1992-06-30,fd0810038f894f82,"French CRSP 202607 (3F sha b840dba55d31, Mom sha 7ee14e892b0f, 5F sha b8653b411cc5)","{""comision_por_lado"": 0.0, ""cortes"": [""1990-12-31"", ""1992-06-30""], ""efectivo_en_mxn"": false, ""exposicion_inicial"": 0.0, ""exposicion_max"": 1.0, ""exposicion_min"": 0.0, ""extras"": [], ""fx"": false, ""max_dias_fx"": 10, ""min_historia"": 1, ""periodos_por_anio"": 12, ""permitir_capturas"": false, ""rebalanceo_con_deriva"": true, ""segmentos"": [""desarrollo"", ""validacion"", ""prueba""], ""senal"": ""senal_comprar_y_mantener"", ""spread_por_lado"": 0.0, ""usuario"": {""inicio"": ""1963-07-31"", ""serie"": ""Mkt-RF+RF""}, ""variante"": ""REF_MKT_HML""}","referencia: mercado comprar y mantener, mismo periodo y cortes"
2026-09-25T05:56:44.769375Z,R03,c6d63d2571,REF_MKT_HML,0,validacion,1990-12-31,1992-06-30,18,12,USD,0.3309036428128864,0.21031050268758378,0.13837101730988519,1.1047410372697806,2.4550208850434934,-0.04520000000000002,4.6528872276014095,0.3189112676262671,0.6084192450202962,3.2053370771765763,0.9216442332671663,1.0,1.0,0.0,0.0,0,0.21031050268758378,0.05012410939334888,0.0,0.0,1990-12-31|1992-06-30,fd0810038f894f82,"French CRSP 202607 (3F sha b840dba55d31, Mom sha 7ee14e892b0f, 5F sha b8653b411cc5)","{""comision_por_lado"": 0.0, ""cortes"": [""1990-12-31"", ""1992-06-30""], ""efectivo_en_mxn"": false, ""exposicion_inicial"": 0.0, ""exposicion_max"": 1.0, ""exposicion_min"": 0.0, ""extras"": [], ""fx"": false, ""max_dias_fx"": 10, ""min_historia"": 1, ""periodos_por_anio"": 12, ""permitir_capturas"": false, ""rebalanceo_con_deriva"": true, ""segmentos"": [""desarrollo"", ""validacion"", ""prueba""], ""senal"": ""senal_comprar_y_mantener"", ""spread_por_lado"": 0.0, ""usuario"": {""inicio"": ""1963-07-31"", ""serie"": ""Mkt-RF+RF""}, ""variante"": ""REF_MKT_HML""}","referencia: mercado comprar y mantener, mismo periodo y cortes"
2026-09-25T05:56:44.769375Z,R03,c6d63d2571,REF_MKT_HML,0,prueba,1992-06-30,2026-07-31,409,12,USD,35.1938105230858,0.11104045421829878,0.15153658562908814,0.6122532986350665,0.9045521624399142,-0.5031170717166413,0.22070500179894006,0.176742303389596,-0.5928776397760431,4.1316691820076485,0.9996096058275561,1.0,1.0,0.0,0.0,0,0.11104045421829878,0.024811233835770663,0.0,0.0,1990-12-31|1992-06-30,fd0810038f894f82,"French CRSP 202607 (3F sha b840dba55d31, Mom sha 7ee14e892b0f, 5F sha b8653b411cc5)","{""comision_por_lado"": 0.0, ""cortes"": [""1990-12-31"", ""1992-06-30""], ""efectivo_en_mxn"": false, ""exposicion_inicial"": 0.0, ""exposicion_max"": 1.0, ""exposicion_min"": 0.0, ""extras"": [], ""fx"": false, ""max_dias_fx"": 10, ""min_historia"": 1, ""periodos_por_anio"": 12, ""permitir_capturas"": false, ""rebalanceo_con_deriva"": true, ""segmentos"": [""desarrollo"", ""validacion"", ""prueba""], ""senal"": ""senal_comprar_y_mantener"", ""spread_por_lado"": 0.0, ""usuario"": {""inicio"": ""1963-07-31"", ""serie"": ""Mkt-RF+RF""}, ""variante"": ""REF_MKT_HML""}","referencia: mercado comprar y mantener, mismo periodo y cortes"
2026-09-25T05:56:44.778452Z,R03,6496cf36aa,F_MOM,1,completo,1964-12-31,2026-07-31,739,12,USD,626.4224774418041,0.1102732541515683,0.14811813575286611,0.4935036755348323,0.6907653642799336,-0.5773885346666301,0.190986220769412,0.1424622399580526,-1.2831491949364402,12.224911008455406,0.9997453750361518,1.0,1.0,0.016239107238129113,0.0,1,0.1102732541515683,0.044625227088474606,0.0,0.0,1989-12-31|1993-03-31,dce35cee1ca7ba9a,"French CRSP 202607 (3F sha b840dba55d31, Mom sha 7ee14e892b0f, 5F sha b8653b411cc5)","{""comision_por_lado"": 0.0, ""cortes"": [""1989-12-31"", ""1993-03-31""], ""efectivo_en_mxn"": false, ""exposicion_inicial"": 0.0, ""exposicion_max"": 1.0, ""exposicion_min"": 0.0, ""extras"": [], ""fx"": false, ""max_dias_fx"": 10, ""min_historia"": 1, ""periodos_por_anio"": 12, ""permitir_capturas"": false, ""rebalanceo_con_deriva"": true, ""segmentos"": [""desarrollo"", ""validacion"", ""prueba""], ""senal"": ""senal_comprar_y_mantener"", ""spread_por_lado"": 0.0, ""usuario"": {""ancla"": ""periodo 0.0 en el fin del mes previo"", ""cortes"": [""1989-12-31"", ""1993-03-31""], ""factor"": ""MOM"", ""inicio"": ""1965-01-31""}, ""variante"": ""F_MOM""}",principal bruta (como el articulo)
2026-09-25T05:56:44.778452Z,R03,6496cf36aa,F_MOM,1,desarrollo,1964-12-31,1989-12-31,300,12,USD,51.415590952535055,0.17160253464760244,0.12289655929393477,0.8027824037232704,1.2286114753701753,-0.16030436980000007,1.0704794564346454,0.2317433184451625,-0.5345555394916345,5.233976846660429,0.9998869026540103,1.0,1.0,0.04000109517029898,0.0,1,0.17160253464760244,0.07055656847455372,0.0,0.0,1989-12-31|1993-03-31,dce35cee1ca7ba9a,"French CRSP 202607 (3F sha b840dba55d31, Mom sha 7ee14e892b0f, 5F sha b8653b411cc5)","{""comision_por_lado"": 0.0, ""cortes"": [""1989-12-31"", ""1993-03-31""], ""efectivo_en_mxn"": false, ""exposicion_inicial"": 0.0, ""exposicion_max"": 1.0, ""exposicion_min"": 0.0, ""extras"": [], ""fx"": false, ""max_dias_fx"": 10, ""min_historia"": 1, ""periodos_por_anio"": 12, ""permitir_capturas"": false, ""rebalanceo_con_deriva"": true, ""segmentos"": [""desarrollo"", ""validacion"", ""prueba""], ""senal"": ""senal_comprar_y_mantener"", ""spread_por_lado"": 0.0, ""usuario"": {""ancla"": ""periodo 0.0 en el fin del mes previo"", ""cortes"": [""1989-12-31"", ""1993-03-31""], ""factor"": ""MOM"", ""inicio"": ""1965-01-31""}, ""variante"": ""F_MOM""}",principal bruta (como el articulo)
2026-09-25T05:56:44.778452Z,R03,6496cf36aa,F_MOM,1,validacion,1989-12-31,1993-03-31,39,12,USD,0.8262627299164584,0.20379657207745172,0.11315798350434329,1.2419044209907575,2.269573651163579,-0.13766266589660558,1.4804055315223765,0.3585069258834001,-0.2269184404976001,3.006279278046437,0.9805186130323,1.0,1.0,0.0,0.0,0,0.20379657207745172,0.05419639713938906,0.0,0.0,1989-12-31|1993-03-31,dce35cee1ca7ba9a,"French CRSP 202607 (3F sha b840dba55d31, Mom sha 7ee14e892b0f, 5F sha b8653b411cc5)","{""comision_por_lado"": 0.0, ""cortes"": [""1989-12-31"", ""1993-03-31""], ""efectivo_en_mxn"": false, ""exposicion_inicial"": 0.0, ""exposicion_max"": 1.0, ""exposicion_min"": 0.0, ""extras"": [], ""fx"": false, ""max_dias_fx"": 10, ""min_historia"": 1, ""periodos_por_anio"": 12, ""permitir_capturas"": false, ""rebalanceo_con_deriva"": true, ""segmentos"": [""desarrollo"", ""validacion"", ""prueba""], ""senal"": ""senal_comprar_y_mantener"", ""spread_por_lado"": 0.0, ""usuario"": {""ancla"": ""periodo 0.0 en el fin del mes previo"", ""cortes"": [""1989-12-31"", ""1993-03-31""], ""factor"": ""MOM"", ""inicio"": ""1965-01-31""}, ""variante"": ""F_MOM""}",principal bruta (como el articulo)
2026-09-25T05:56:44.778452Z,R03,6496cf36aa,F_MOM,1,prueba,1993-03-31,2026-07-31,400,12,USD,5.554451142141734,0.058025390230886265,0.16631898511301274,0.2817070586330031,0.3780573490482103,-0.5773885346666299,0.10049626334265317,0.08132182306719102,-1.431716332690314,12.621309086174437,0.9362840321018018,1.0,1.0,0.0,0.0,0,0.058025390230886265,0.024679485423620307,0.0,0.0,1989-12-31|1993-03-31,dce35cee1ca7ba9a,"French CRSP 202607 (3F sha b840dba55d31, Mom sha 7ee14e892b0f, 5F sha b8653b411cc5)","{""comision_por_lado"": 0.0, ""cortes"": [""1989-12-31"", ""1993-03-31""], ""efectivo_en_mxn"": false, ""exposicion_inicial"": 0.0, ""exposicion_max"": 1.0, ""exposicion_min"": 0.0, ""extras"": [], ""fx"": false, ""max_dias_fx"": 10, ""min_historia"": 1, ""periodos_por_anio"": 12, ""permitir_capturas"": false, ""rebalanceo_con_deriva"": true, ""segmentos"": [""desarrollo"", ""validacion"", ""prueba""], ""senal"": ""senal_comprar_y_mantener"", ""spread_por_lado"": 0.0, ""usuario"": {""ancla"": ""periodo 0.0 en el fin del mes previo"", ""cortes"": [""1989-12-31"", ""1993-03-31""], ""factor"": ""MOM"", ""inicio"": ""1965-01-31""}, ""variante"": ""F_MOM""}",principal bruta (como el articulo)
